t,depo,r,del_r,del_EN,S,H,VEC,Th,resistivity
616.82854304581,0.3426825239143388,1.3444967343199652,0.0623659014120514,0.1251200612377359,8.627041691806,-8.665822868898761,6.8573017569020935,0.2388437762809417,69.89592635523596
445.107873283885,0.2342673017283605,1.3296793079799547,0.0592054162048369,0.1189929701018501,8.338392493669213,-4.522574023497913,7.801097526056132,0.234426171720068,36.31492703603767
484.087310200927,0.1344686972780353,1.2573684093732131,0.0070733501540158,0.0873073329043038,8.916176680232141,-3.6584308458434776,8.022057054666016,0.4623687597392143,120.8989952361414
314.423729733655,0.1746798498520305,1.547549691982266,0.0497043758262631,0.1398202528710576,9.080899096516369,-17.912719492537484,3.067294687718418,0.2107168855179312,221.61191309426397
537.427125374265,0.1492853126039625,1.2538620619336087,0.0079546031715918,0.092642976904884,8.715886253696953,-4.627990861467868,8.484503781283735,0.1574919019541768,112.78412332622553
630.109230064076,0.2100364100213586,1.3294967052854216,0.0770087644515671,0.2126601464782025,9.071376333475506,-23.899944801740737,6.763336030438622,0.4007785344942121,216.07806534834103
342.186397723818,0.1487766946625295,1.405732038206062,0.0906457622633584,0.1889115071000579,8.884800593207506,-1.4539926320050256,4.588518921872664,0.2345532781114016,223.04503276081172
537.427520373015,0.179142506791005,1.3625002385115588,0.0680884718983458,0.1188613880069258,8.70848564252065,-16.218835637873298,4.737270059060476,0.4221974376200822,209.24758778259036
125.31306170736,0.1044275514228,1.4124726610346992,0.0203047688953073,0.0591808099035304,5.030027509097079,-5.802740313814134,5.706783158179379,0.0819294599420828,35.44282457007428
546.6242035462391,0.1518400565406219,1.257448761931829,0.0065543611150486,0.0789032917848922,8.383884422390505,-3.010742351861323,8.073930564393637,0.1568098451367651,120.42535365305912
515.1457316956605,0.1430960365821279,1.2589209368354162,0.0050152089961297,0.0634709664800516,6.5327324986772926,-1.7312092409609507,7.969343081890662,0.4707636296713312,111.84408313287167
433.8002475482322,0.1205000687633978,1.2595617713313876,0.0057420165184696,0.0800952121539359,8.022007523759825,-2.520700033801961,7.734613972864596,0.4587338448415734,112.66572401672684
284.457380524549,0.2031838432318207,1.4214346048289612,0.0890193495430835,0.2087058705871711,9.06917692989847,-27.51135337258905,6.104304379541342,0.2073067518018972,80.4960374187308
